toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate,cdpp,pl_perturbed
5572.01,9151337,PC,07h00m18.73s,105.078049,+37d11m56.04s,37.198901,-4.895,0.109,-0.109,0.0,11.051,0.09,-0.09,0.0,2459960.725859,0.003205,-0.003205,0,5.8586824,3.03e-05,-3.03e-05,0,2.168,0.323,-0.323,0,1146.0,90.2135,-90.2135,0,2.35965,0.2185,-0.2185,0,43.4681,,,,715.0,,,,10.4309,0.006,-0.006,0,78.0645,0.46075,-0.46075,0,4571.0,123.5,-123.5,0,4.58,0.09,-0.09,0,0.72,0.06,-0.06,0,2022-05-17 20:13:10,2024-08-22 10:08:01,310.60751642447315 ppm,2.3529997421941187
5574.01,268405086,PC,18h34m12.06s,278.550256,+86d33m26.48s,86.557356,0.733,0.042,-0.042,0.0,136.992,0.048,-0.048,0.0,2459598.137675,0.014305,-0.014305,0,6.8242909,0.0001476,-0.0001476,0,2.787,0.533,-0.533,0,700.0,2.25055,-2.25055,0,2.23971,0.267381,-0.267381,0,33.8464,,,,671.0,,,,11.6643,0.006,-0.006,0,117.383,0.3015,-0.3015,0,3999.0,123.9,-123.9,0,4.35,0.12,-0.12,0,0.87,0.09,-0.09,0,2022-05-17 20:13:11,2024-08-22 10:08:01,627.8887182599353 ppm,2.4438434850204342
5578.01,154563411,PC,12h37m03.76s,189.265651,+75d55m13.58s,75.92044,-44.972,0.03,-0.03,0.0,-8.412,0.025,-0.025,0.0,2459583.65004,0.005542,-0.005542,0,13.4659853,0.0001508,-0.0001508,0,2.936,0.473,-0.473,0,2100.0,6.1112,-6.1112,0,3.3076,0.337638,-0.337638,0,12.7406,,,,526.0,,,,12.3681,0.006,-0.006,0,158.202,0.3685,-0.3685,0,4340.0,121.8,-121.8,0,4.59,0.1,-0.1,0,0.69,0.06,-0.06,0,2022-05-17 20:13:13,2024-08-22 10:08:01,1100.5485455415806 ppm,3.466307424469627
5584.01,29169215,PC,09h01m17.88s,135.324512,+47d27m08.46s,47.452351,4.639,0.057,-0.057,0.0,-12.946,0.046,-0.046,0.0,2459580.448333,0.003272,-0.003272,0,18.6300789,0.0001865,-0.0001865,0,3.4,0.44,-0.44,0,1620.0,2.91482,-2.91482,0,3.01483,0.310062,-0.310062,0,6.92991,,,,452.0,,,,10.7314,0.006,-0.006,0,69.0641,0.1898,-0.1898,0,4092.4,121.2,-121.2,0,4.5,0.11,-0.11,0,0.75,0.07,-0.07,0,2022-05-17 20:13:15,2024-08-22 10:08:01,333.15776747220013 ppm,2.9006272012003573
5590.01,9907513,PC,07h22m45.52s,110.689677,+37d40m03.04s,37.667511,-22.895,0.068,-0.068,0.0,-43.138,0.062,-0.062,0.0,2459606.061518,0.003642,-0.003642,0,1.2749899,9.8e-06,-9.8e-06,0,1.146,0.294,-0.294,0,1140.0,7.34649,-7.34649,0,2.69399,0.353868,-0.353868,0,201.011,,,,1048.0,,,,11.9639,0.006,-0.006,0,136.242,0.882,-0.882,0,4216.7,132.9,-132.9,0,4.48,0.12,-0.12,0,0.78,0.08,-0.08,0,2022-05-17 20:13:18,2024-08-22 10:08:01,767.9412717004575 ppm,2.576127114179871
5605.01,252469648,PC,10h02m09.12s,150.538008,+50d08m43.39s,50.145387,-71.237,0.039,-0.039,0.0,-31.215,0.044,-0.044,0.0,2459629.650414,0.005007,-0.005007,0,5.9133875,5.63e-05,-5.63e-05,0,2.019,0.363,-0.363,0,980.0,4.1578,-4.1578,0,2.3864,0.265636,-0.265636,0,33.3499,,,,669.0,,,,11.0737,0.006,-0.006,0,95.0735,0.25645,-0.25645,0,4374.8,127.3,-127.3,0,4.54,0.11,-0.11,0,0.74,0.06,-0.06,0,2022-05-17 20:14:48,2024-08-22 10:08:01,432.21455492491236 ppm,2.522687485817939
5608.01,229713401,PC,18h34m17.34s,278.572233,+66d55m22.03s,66.922785,5.751,0.032,-0.032,0.0,-10.43,0.032,-0.032,0.0,2459846.423245,0.004098,-0.004098,0,6.4424263,3.69e-05,-3.69e-05,0,2.604,0.485,-0.485,0,1430.0,121.08,-121.08,0,3.14002,0.286883,-0.286883,0,58.2235,,,,769.0,,,,12.6975,0.006,-0.006,0,250.177,1.2395,-1.2395,0,4661.0,131.5,-131.5,0,4.5,0.1,-0.1,0,0.8,0.06,-0.06,0,2022-05-17 20:14:49,2024-08-22 10:08:01,171736.00648019082 ppm,3.1732509910242648
5611.01,232624234,PC,17h54m46.44s,268.693501,+55d03m51.21s,55.064224,-76.277,0.052,-0.052,0.0,-1.898,0.055,-0.055,0.0,2459868.59365,0.004039,-0.004039,0,11.3630224,5.99e-05,-5.99e-05,0,3.031,0.479,-0.479,0,1048.0,63.0864,-63.0864,0,2.39002,0.221523,-0.221523,0,27.5227,,,,638.0,,,,12.1235,0.006,-0.006,0,191.341,0.831,-0.831,0,4741.1,147.5,-147.5,0,4.54,0.1,-0.1,0,0.77,0.06,-0.06,0,2022-05-17 20:14:51,2024-08-22 10:08:01,1076.747373463587 ppm,2.2655173894916985
5614.01,148960849,PC,12h37m43.76s,189.432315,+69d27m30.34s,69.458427,-24.071,0.032,-0.032,0.0,24.13,0.027,-0.027,0.0,2459628.761503,0.005609,-0.005609,0,4.172202,3.72e-05,-3.72e-05,0,2.263,0.334,-0.334,0,1980.0,6.13821,-6.13821,0,3.23281,,,0,74.1594,,,,817.0,,,,13.0076,0.006,-0.006,0,223.016,0.79,-0.79,0,4313.0,122.0,-122.0,0,4.53,,,0,0.73,,,0,2022-05-17 20:14:52,2024-08-22 10:08:01,1747.2631841103876 ppm,
5638.01,154258295,PC,14h00m44.58s,210.185737,+53d07m23.24s,53.123121,10.446,0.033,-0.033,0.0,-29.507,0.034,-0.034,0.0,2459662.847938,0.005513,-0.005513,0,1.0034686,8e-06,-8e-06,0,1.56,0.301,-0.301,0,600.0,2.16003,-2.16003,0,2.77075,0.222504,-0.222504,0,1913.7,,,,1842.0,,,,11.2836,0.006,-0.006,0,276.04,1.733,-1.733,0,5601.2,99.6,-99.6,0,4.3,0.07,-0.07,0,1.16,0.05,-0.05,0,2022-06-02 21:09:10,2024-08-22 10:08:01,486.02482192282093 ppm,2.641478350004008
5639.01,166054851,PC,14h12m03.85s,213.016047,+61d21m15.31s,61.354254,-9.413,0.034,-0.034,0.0,-9.765,0.032,-0.032,0.0,2459658.16387,0.005321,-0.005321,0,3.3957241,2.7e-05,-2.7e-05,0,3.226,0.442,-0.442,0,1370.0,2.51454,-2.51454,0,2.79896,0.265733,-0.265733,0,282.135,,,,1141.0,,,,12.5811,0.006,-0.006,0,211.145,0.9235,-0.9235,0,4479.0,125.4,-125.4,0,4.51,0.1,-0.1,0,0.77,0.06,-0.06,0,2022-06-02 21:09:10,2024-08-22 10:08:01,1157.98765439441 ppm,3.0385639817286147
5655.01,282940781,PC,15h17m02.3s,229.259572,+61d00m30.96s,61.008601,-61.448,0.053,-0.053,0.0,105.958,0.061,-0.061,0.0,2459663.533882,0.004974,-0.004974,0,29.120986,0.0002411,-0.0002411,0,3.98,0.502,-0.502,0,950.0,1.9412,-1.9412,0,2.28524,0.228725,-0.228725,0,4.59168,,,,407.0,,,,10.686,0.006,-0.006,0,71.811,0.14,-0.14,0,4248.0,120.6,-120.6,0,4.56,0.11,-0.11,0,0.71,0.06,-0.06,0,2022-06-02 21:09:50,2024-08-22 10:08:01,331.6082423416206 ppm,2.1673365668397784
5662.01,422217860,PC,12h44m20.44s,191.085171,+05d41m18.59s,5.688498,-100.373,0.105,-0.105,0.0,14.698,0.053,-0.053,0.0,2459689.673073,0.00297,-0.00297,0,2.3144207,1.77e-05,-1.77e-05,0,1.402,0.244,-0.244,0,1720.0,5.15303,-5.15303,0,2.71343,0.175126,-0.175126,0,49.7933,,,,740.0,,,,11.8706,0.007,-0.007,0,88.7485,0.39205,-0.39205,0,3687.0,157.0,-157.0,0,4.63,0.01,-0.01,0,0.62,0.02,-0.02,0,2022-06-02 21:09:53,2024-08-22 10:08:01,808.1652842578957 ppm,2.6579064753074904
5777.01,459189798,PC,09h24m00.54s,141.002239,+82d51m31.31s,82.858696,-19.388,0.038,-0.038,0.0,15.405,0.036,-0.036,0.0,2459758.926644,0.003518,-0.003518,0,6.9171675,4.21e-05,-4.21e-05,0,2.038,0.352,-0.352,0,1250.0,3.05962,-3.05962,0,2.51967,0.266397,-0.266397,0,21.9209,,,,602.0,,,,11.8799,0.006,-0.006,0,114.277,0.2885,-0.2885,0,4208.0,125.2,-125.2,0,4.6,0.11,-0.11,0,0.67,0.06,-0.06,0,2022-09-01 23:42:08,2024-08-22 10:08:01,697.3254230232645 ppm,2.280126156466168
5941.01,303456821,PC,20h34m19.47s,308.581132,+53d00m31.73s,53.008814,-0.346,0.06,-0.06,0.0,-14.037,0.047,-0.047,0.0,2459803.434951,0.0076,-0.0076,0,11.0771916,0.000113,-0.000113,0,4.091,0.734,-0.734,0,1920.0,187.999,-187.999,0,2.97165,0.280532,-0.280532,0,51.7045,,,,747.0,,,,11.9693,0.006,-0.006,0,161.365,0.769,-0.769,0,4738.0,126.1,-126.1,0,4.64,0.09,-0.09,0,0.69,0.05,-0.05,0,2022-11-08 19:58:30,2024-08-22 10:08:01,933.9545351409671 ppm,3.235310741005916
6290.01,256576519,PC,21h49m21.97s,327.341524,+67d01m46.38s,67.029549,42.247,0.048,-0.048,0.0,-24.535,0.043,-0.043,0.0,2459893.809226,0.005064,-0.005064,0,17.6037996,0.0001319,-0.0001319,0,3.574,0.485,-0.485,0,882.0,77.2827,-77.2827,0,2.74615,0.216225,-0.216225,0,23.7402,,,,614.0,,,,10.6382,0.006,-0.006,0,151.713,0.6215,-0.6215,0,5265.0,134.1,-134.1,0,4.43,0.08,-0.08,0,0.96,0.05,-0.05,0,2023-05-03 22:21:16,2024-08-22 10:08:01,534.0601057466362 ppm,2.6765599255036308
6310.01,353893493,PC,02h31m02.67s,37.761117,+25d24m47.84s,25.41329,78.807,0.07,-0.07,0.0,-22.207,0.064,-0.064,0.0,2459906.481901,0.002416,-0.002416,0,3.3528597,1.5e-05,-1.5e-05,0,2.08,0.655,-0.655,0,1762.0,150.346,-150.346,0,3.27543,0.352053,-0.352053,0,81.3622,,,,836.0,,,,11.8443,0.006,-0.006,0,96.6459,0.37705,-0.37705,0,3896.8,105.0,-105.0,0,4.51,0.11,-0.11,0,0.71,0.07,-0.07,0,2023-05-03 22:21:19,2024-08-22 10:08:01,725.0011853436143 ppm,3.5140266786162444
6333.01,5724439,PC,02h13m23.11s,33.346292,+26d32m40.34s,26.544538,-2.772,0.076,-0.076,0.0,-8.515,0.065,-0.065,0.0,2459909.673379,0.003187,-0.003187,0,2.7205913,1.61e-05,-1.61e-05,0,2.321,0.533,-0.533,0,905.0,94.8895,-94.8895,0,3.02214,0.2248,-0.2248,0,668.663,,,,1416.0,,,,11.5517,0.006,-0.006,0,263.454,3.004,-3.004,0,5784.6,102.9,-102.9,0,4.49,0.07,-0.07,0,0.96,0.04,-0.04,0,2023-05-03 22:21:22,2024-08-22 10:08:01,656.0312566337204 ppm,3.13848277789361
6372.01,115899725,PC,05h37m55.39s,84.480806,+35d17m40.98s,35.294717,-8.964,0.068,-0.068,0.0,-141.121,0.052,-0.052,0.0,2459934.577923,0.004263,-0.004263,0,6.5587386,5.92e-05,-5.92e-05,0,2.196,0.384,-0.384,0,1396.0,117.992,-117.992,0,2.56709,0.252437,-0.252437,0,30.3163,,,,653.0,,,,11.3035,0.006,-0.006,0,93.6289,0.33025,-0.33025,0,4337.0,122.0,-122.0,0,4.63,0.1,-0.1,0,0.66,0.06,-0.06,0,2023-05-03 22:24:20,2024-08-22 10:08:01,1153.835872866573 ppm,2.6481823992423497
6393.01,147821208,PC,09h24m58.49s,141.243692,+68d47m17.93s,68.788313,22.084,0.035,-0.035,0.0,3.807,0.048,-0.048,0.0,2459961.061588,0.008545,-0.008545,0,9.5315703,0.0001152,-0.0001152,0,2.695,0.584,-0.584,0,1095.0,126.524,-126.524,0,2.62547,0.23911,-0.23911,0,39.0679,,,,696.0,,,,11.7801,0.006,-0.006,0,186.229,1.054,-1.054,0,5022.0,125.4,-125.4,0,4.59,0.09,-0.09,0,0.77,0.05,-0.05,0,2023-05-03 22:25:19,2024-08-22 10:08:01,650.9858122266891 ppm,2.71155785772095
6438.01,332383229,PC,08h03m08.18s,120.784102,-12d23m54.31s,-12.39842,-29.744,0.05,-0.05,0.0,3.189,0.036,-0.036,0.0,2459980.013021,0.005106,-0.005106,0,16.1268294,6.85e-05,-6.85e-05,0,2.019,0.507,-0.507,0,974.0,141.635,-141.635,0,2.9287,0.270499,-0.270499,0,7.15343,,,,455.0,,,,10.4099,0.006,-0.006,0,93.0359,0.31185,-0.31185,0,4833.0,130.7,-130.7,0,4.56,0.1,-0.1,0,0.77,0.05,-0.05,0,2023-05-03 22:26:19,2024-08-22 10:08:01,298.5310304973304 ppm,2.7776516838703245
6454.02,146413471,PC,08h15m39.11s,123.912955,-29d58m19.04s,-29.971955,-12.103,0.039,-0.039,0.0,0.564,0.046,-0.046,0.0,2459974.384105,0.005729,-0.005729,0,10.9835772,6.2e-05,-6.2e-05,0,3.26,0.799,-0.799,0,2290.0,175.031,-175.031,0,3.69154,0.30283,-0.30283,0,63.5296,,,,786.0,,,,11.0427,0.006,-0.006,0,182.45,0.9655,-0.9655,0,5443.0,121.8,-121.8,0,4.51,0.08,-0.08,0,0.9,0.05,-0.05,0,2023-05-03 22:26:21,2024-08-22 10:08:01,636.9406964705631 ppm,3.8650216800626014
6484.01,294394558,PC,07h17m17.51s,109.322945,-54d07m01.89s,-54.117193,-52.784,0.043,-0.043,0.0,59.22,0.045,-0.045,0.0,2459989.462343,0.004414,-0.004414,0,18.2457829,0.0001212,-0.0001212,0,3.64,0.468,-0.468,0,3157.0,160.593,-160.593,0,3.87217,0.291601,-0.291601,0,18.6783,,,,579.0,,,,12.0808,0.006,-0.006,0,212.659,0.9885,-0.9885,0,5057.0,132.6,-132.6,0,4.58,0.09,-0.09,0,0.78,0.05,-0.05,0,2023-06-15 21:37:43,2024-08-22 10:08:01,686.528613185567 ppm,3.9203784647071345
6488.01,238124845,PC,07h02m23.33s,105.597221,-50d52m20.46s,-50.87235,-10.161,0.039,-0.039,0.0,1.174,0.04,-0.04,0.0,2460010.258574,0.005435,-0.005435,0,8.0850515,5.44e-05,-5.44e-05,0,2.817,0.664,-0.664,0,1521.0,129.719,-129.719,0,3.89202,0.293038,-0.293038,0,92.8495,,,,864.0,,,,11.8187,0.006,-0.006,0,298.567,1.7525,-1.7525,0,5560.0,131.7,-131.7,0,4.41,0.08,-0.08,0,1.02,0.05,-0.05,0,2023-06-15 21:37:44,2024-08-22 10:08:01,588.4889646665757 ppm,3.9281119638865736
6489.01,423445163,PC,10h31m16.89s,157.820359,-18d48m30.76s,-18.808544,5.011,0.056,-0.056,0.0,-9.062,0.085,-0.085,0.0,2460010.70579,0.003515,-0.003515,0,2.917882,1.08e-05,-1.08e-05,0,1.483,0.248,-0.248,0,1937.0,223.15,-223.15,0,3.08813,0.29172,-0.29172,0,81.6812,,,,837.0,,,,12.5035,0.006,-0.006,0,186.872,1.761,-1.761,0,4593.4,112.4,-112.4,0,4.65,0.09,-0.09,0,0.67,0.05,-0.05,0,2023-06-15 21:37:44,2024-08-22 10:08:01,916.1155166814403 ppm,2.9747899816433696
6529.01,54238138,PC,10h43m47.76s,160.949007,-33d09m18.1s,-33.155027,-116.265,0.047,-0.047,0.0,-13.005,0.049,-0.049,0.0,2460035.361451,0.004982,-0.004982,0,7.4476397,3.83e-05,-3.83e-05,0,2.266,0.602,-0.602,0,1021.0,99.9684,-99.9684,0,2.1911,0.224523,-0.224523,0,32.4591,,,,664.0,,,,10.8273,0.006,-0.006,0,92.6712,0.2802,-0.2802,0,4526.0,121.1,-121.1,0,4.56,0.1,-0.1,0,0.73,0.06,-0.06,0,2023-06-15 21:44:34,2024-08-22 10:08:01,361.4793289148332 ppm,2.368613858386919
6530.01,49066806,PC,10h58m42.31s,164.676291,-35d20m27.86s,-35.341072,-94.99,0.038,-0.038,0.0,13.069,0.047,-0.047,0.0,2460031.360183,0.003288,-0.003288,0,5.332805,2.84e-05,-2.84e-05,0,2.142,0.911,-0.911,0,1795.0,217.842,-217.842,0,2.92256,0.347358,-0.347358,0,56.7571,,,,764.0,,,,11.213,0.006,-0.006,0,86.8636,0.29595,-0.29595,0,4189.0,123.7,-123.7,0,4.57,0.11,-0.11,0,0.7,0.06,-0.06,0,2023-06-15 21:44:34,2024-08-22 10:08:01,510.0477689803439 ppm,2.7344439516824517
6537.01,80384677,PC,11h00m33.65s,165.14022,-49d04m38.38s,-49.077328,,,,,,,,,2460033.390882,0.005969,-0.005969,0,3.6477926,2.82e-05,-2.82e-05,0,2.667,0.51,-0.51,0,1747.0,161.13,-161.13,0,3.9626,0.324388,-0.324388,0,252.255,,,,1110.0,,,,12.131,0.047,-0.047,0,428.196,,,0,5005.4,140.4,-140.4,0,,,,0,0.98,0.05,-0.05,0,2023-06-15 21:44:36,2024-08-22 10:08:01,1601.3062260037452 ppm,3.771582464323987
6571.01,243550555,PC,13h45m34.71s,206.394609,-42d49m34.69s,-42.826302,12.087,0.064,-0.064,0.0,-11.587,0.056,-0.056,0.0,2460062.22621,0.00527,-0.00527,0,11.5379235,5.95e-05,-5.95e-05,0,3.661,0.673,-0.673,0,1405.0,106.878,-106.878,0,3.827,0.255598,-0.255598,0,90.3933,,,,859.0,,,,10.9535,0.006,-0.006,0,218.468,1.814,-1.814,0,5835.0,132.7,-132.7,0,4.45,0.08,-0.08,0,1.01,0.05,-0.05,0,2023-07-20 23:31:14,2024-08-22 10:08:01,362.21948414349873 ppm,3.8837506709785274
6578.01,144077896,PC,12h32m31.76s,188.132336,-37d04m25.84s,-37.073844,-57.678,0.073,-0.073,0.0,-13.15,0.086,-0.086,0.0,2460061.045162,0.002717,-0.002717,0,2.7543175,9.9e-06,-9.9e-06,0,1.471,0.36,-0.36,0,1368.0,175.862,-175.862,0,2.11364,0.160383,-0.160383,0,36.9545,,,,686.0,,,,12.0438,0.007,-0.007,0,75.4617,0.2801,-0.2801,0,3573.0,157.0,-157.0,0,4.7,0.01,-0.01,0,0.54,0.02,-0.02,0,2023-07-20 23:31:16,2024-08-22 10:08:01,659.5436985784154 ppm,2.1259918871314767
6595.01,361344753,PC,09h35m46.97s,143.94571,-60d05m00.52s,-60.083478,-21.907,0.052,-0.052,0.0,56.456,0.049,-0.049,0.0,2460064.504203,0.003246,-0.003246,0,7.5138657,3.88e-05,-3.88e-05,0,2.121,0.38,-0.38,0,1104.0,123.894,-123.894,0,3.23033,0.260366,-0.260366,0,42.4479,,,,711.0,,,,10.9743,0.006,-0.006,0,151.511,0.5855,-0.5855,0,5139.0,123.1,-123.1,0,4.48,0.08,-0.08,0,0.89,0.05,-0.05,0,2023-07-20 23:31:19,2024-08-22 10:08:01,513.0036078136153 ppm,2.990401095999739
6621.01,374908396,PC,05h55m51.26s,88.963569,-65d30m26.99s,-65.507496,-7.453,0.027,-0.027,0.0,-3.928,0.035,-0.035,0.0,2460118.609287,0.003357,-0.003357,0,4.2807848,1.54e-05,-1.54e-05,0,2.073,0.297,-0.297,0,2031.0,133.989,-133.989,0,2.8386,0.268882,-0.268882,0,60.9199,,,,778.0,,,,12.8143,0.006,-0.006,0,193.932,0.555,-0.555,0,4354.0,120.6,-120.6,0,4.59,0.1,-0.1,0,0.69,0.06,-0.06,0,2023-08-15 20:53:46,2024-08-22 10:08:01,1421.8655789402935 ppm,2.646925656562218
6633.01,38584799,PC,04h15m45.06s,63.937745,-62d43m30.06s,-62.725017,-12.105,0.039,-0.039,0.0,3.915,0.038,-0.038,0.0,2460149.073884,0.004339,-0.004339,0,6.5479496,2.48e-05,-2.48e-05,0,2.331,0.705,-0.705,0,988.0,60.2363,-60.2363,0,2.28629,0.163219,-0.163219,0,98.978,,,,878.0,,,,12.1821,0.006,-0.006,0,197.121,0.771,-0.771,0,4853.5,111.6,-111.6,0,4.61,0.08,-0.08,0,0.73,0.04,-0.04,0,2023-08-15 20:53:47,2024-08-22 10:08:01,740.9659425579589 ppm,2.431986689521
6758.01,383313006,PC,12h25m09.48s,186.289501,-86d53m15.17s,-86.887548,-12.628,0.039,-0.039,0.0,-2.098,0.04,-0.04,0.0,2460099.197812,0.003335,-0.003335,0,12.6136992,6.61e-05,-6.61e-05,0,2.533,0.575,-0.575,0,2172.0,180.487,-180.487,0,2.58082,0.151734,-0.151734,0,6.2521,,,,440.0,,,,11.7958,0.007,-0.007,0,72.9383,0.1116,-0.1116,0,3719.0,157.0,-157.0,0,4.69,0.01,-0.01,0,0.56,0.02,-0.02,0,2023-11-02 22:49:06,2024-08-22 10:08:01,656.2361717880333 ppm,2.515617584403975
6813.01,364267778,PC,07h37m40.72s,114.419661,-58d03m42.65s,-58.061848,-13.452,0.04,-0.04,0.0,-3.294,0.05,-0.05,0.0,2460175.787286,0.003344,-0.003344,0,2.3557153,7.1e-06,-7.1e-06,0,1.866,0.41,-0.41,0,740.0,65.0751,-65.0751,0,1.98374,0.172919,-0.172919,0,290.953,,,,1150.0,,,,12.0721,0.006,-0.006,0,179.829,0.679,-0.679,0,4851.0,133.2,-133.2,0,4.62,0.09,-0.09,0,0.72,0.05,-0.05,0,2023-11-02 22:52:16,2024-08-22 10:08:01,733.0797742506569 ppm,2.0405766680156634
6820.01,350821320,PC,05h58m04.05s,89.516875,-56d20m48.15s,-56.346708,-3.956,0.034,-0.034,0.0,-45.483,0.026,-0.026,0.0,2460203.14375,0.002871,-0.002871,0,2.014214,5.8e-06,-5.8e-06,0,1.854,0.3,-0.3,0,971.0,70.7915,-70.7915,0,2.55092,0.194502,-0.194502,0,419.804,,,,1261.0,,,,12.8958,0.006,-0.006,0,321.298,1.42,-1.42,0,5039.0,129.9,-129.9,0,4.54,0.09,-0.09,0,0.82,0.05,-0.05,0,2023-11-02 22:52:17,2024-08-22 10:08:01,1216.791807714414 ppm,2.637161825661786
6851.01,350861689,PC,06h01m35.17s,90.396537,-58d28m14.64s,-58.470732,-62.694,0.026,-0.026,0.0,5.68,0.029,-0.029,0.0,2460185.03648,0.003866,-0.003866,0,12.0101118,4.22e-05,-4.22e-05,0,2.82,0.487,-0.487,0,1204.0,81.3276,-81.3276,0,2.28751,0.242419,-0.242419,0,11.5571,,,,513.0,,,,12.4722,0.006,-0.006,0,137.666,0.2625,-0.2625,0,4073.0,126.7,-126.7,0,4.59,0.11,-0.11,0,0.67,0.07,-0.07,0,2023-12-12 20:13:34,2024-08-22 10:08:01,783.0436328525593 ppm,2.301893252734834
6954.01,443607377,PC,11h13m17.77s,168.324059,-02d47m15.95s,-2.787764,-19.001,0.065,-0.065,0.0,-6.667,0.054,-0.054,0.0,2460283.831447,0.004575,-0.004575,0,4.0207557,1.61e-05,-1.61e-05,0,2.017,0.4,-0.4,0,1556.0,117.627,-117.627,0,3.74825,0.305622,-0.305622,0,124.569,,,,930.0,,,,11.4374,0.006,-0.006,0,190.042,1.6435,-1.6435,0,5019.9,133.1,-133.1,0,4.41,0.09,-0.09,0,0.95,0.06,-0.06,0,2024-02-29 23:27:40,2024-08-22 10:08:01,1027.367760353259 ppm,3.708351785484498
1533.01,345143460,PC,23h40m59.21s,355.246721,+57d29m06.87s,57.485242,19.799,0.045,-0.045,0.0,-34.45,0.047,-0.047,0.0,2460446.421805,0.001733,-0.001733,0,3.6458046,7e-06,-7e-06,0,1.828,0.436,-0.436,0,1168.0,60.0418,-60.0418,0,2.93272,0.198607,-0.198607,0,173.908,,,,1011.0,,,,10.1128,0.006,-0.006,0,100.051,0.2983,-0.2983,0,5053.0,119.9,-119.9,0,4.48,0.08,-0.08,0,0.88,0.05,-0.05,0,2019-12-05 21:41:10,2024-08-21 10:08:02,503.4061304535278 ppm,2.839633115413814
2082.01,160039081,PC,16h06m19.49s,241.581203,+53d30m52.71s,53.514641,69.846,0.048,-0.048,0.0,-93.055,0.06,-0.06,0.0,2460444.153514,0.003206,-0.003206,0,30.2004765,0.0001124,-0.0001124,0,4.517,1.176,-1.176,0,520.0,26.3148,-26.3148,0,2.6056,0.141332,-0.141332,0,33.1236,,,,668.0,,,,7.8206,0.006,-0.006,0,63.7194,0.11525,-0.11525,0,6004.0,117.657,-117.657,0,4.36245,0.0741661,-0.0741661,0,1.15,0.05,-0.05,0,2020-07-15 20:44:31,2024-08-21 10:08:02,247.0651751983563 ppm,2.552402397594615
5726.01,71582156,PC,08h13m34.81s,123.39505,+68d34m28.52s,68.57459,-44.62,0.031,-0.031,0.0,-50.059,0.043,-0.043,0.0,2458843.596098,0.001094,-0.001094,0,5.4911302,1.3e-05,-1.3e-05,0,1.9062098,0.2808393,-0.2808393,0,448.451647,32.36731,-32.36731,0,2.430675,1.2403625,-1.2403625,0,337.3312542,,,,1093.0345624,,,,9.16067,0.006,-0.006,0,108.848,0.3585,-0.3585,0,5874.0,119.318,-119.318,0,4.37711,0.075839,-0.075839,0,1.10649,0.0514447,-0.0514447,0,2022-08-18 20:04:11,2024-08-18 12:02:55,168.2276552797872 ppm,3.0405410143380593
6066.01,219697927,PC,09h01m48.41s,135.451718,+67d40m29.97s,67.674993,-70.344,0.087,-0.087,0.0,-103.14,0.102,-0.102,0.0,2460337.368428,0.005919,-0.005919,0,1.8330979,1.67e-05,-1.67e-05,0,2.742,0.577,-0.577,0,168.0,14.1042,-14.1042,0,1.87367,0.150026,-0.150026,0,2928.12,,,,2049.0,,,,8.85042,0.006,-0.006,0,157.64,1.495,-1.495,0,6335.0,135.8,-135.8,0,4.1,0.09,-0.09,0,1.65,0.07,-0.07,0,2023-02-23 20:49:47,2024-08-18 12:02:55,232.22472922874138 ppm,1.8271566362191882
3500.01,443666343,PC,12h27m16.05s,186.816884,-29d49m58.79s,-29.832996,-58.419,0.069,-0.069,0.0,-38.693,0.062,-0.062,0.0,2459315.357469,0.005023,-0.005023,0,7.3436151,0.0001444,-0.0001444,0,3.8475431,0.6179214,-0.6179214,0,1314.7094959,116.10533,-116.10533,0,3.996537,1.929498,-1.929498,0,175.4529921,,,,928.2392842,,,,10.8298,0.006,-0.006,0,195.884,1.8155,-1.8155,0,5406.0,131.891,-131.891,0,4.32992,0.0813821,-0.0813821,0,1.0980901,0.060603,-0.060603,0,2021-06-21 18:48:12,2024-08-17 10:08:02,476.59816421956543 ppm,5.031175413316223
